subgrupo,fecha,semana_registro,turno,linea,sku,formato_L,hora,n_obs,volumen_mL
67,2026-07-23,1,B (14-22),L2,NEC-D30,3.0,18:00,5,3010.18
68,2026-07-23,1,B (14-22),L2,NEC-D30,3.0,20:00,1,3017.59
68,2026-07-23,1,B (14-22),L2,NEC-D30,3.0,20:00,2,2994.38
68,2026-07-23,1,B (14-22),L2,NEC-D30,3.0,20:00,3,2998.58
68,2026-07-23,1,B (14-22),L2,NEC-D30,3.0,20:00,4,3022.89
68,2026-07-23,1,B (14-22),L2,NEC-D30,3.0,20:00,5,2997.3
69,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,22:00,1,3028.2
69,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,22:00,2,3015.64
69,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,22:00,3,3024.83
69,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,22:00,4,2994.99
69,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,22:00,5,3002.7
70,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,00:00,1,3002.43
70,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,00:00,2,3008.75
70,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,00:00,3,3020.61
70,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,00:00,4,2998.69
70,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,00:00,5,3002.82
71,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,02:00,1,3013.23
71,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,02:00,2,3020.58
71,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,02:00,3,2995.29
71,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,02:00,4,3011.91
71,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,02:00,5,3011.4
72,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,04:00,1,3006.92
72,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,04:00,2,3020.01
72,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,04:00,3,2996.13
72,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,04:00,4,3027.2
72,2026-07-23,1,C (22-06),L2,NEC-D30,3.0,04:00,5,3000.82
73,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,06:00,1,1500.78
73,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,06:00,2,1505.66
73,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,06:00,3,1503.91
73,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,06:00,4,1512.28
73,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,06:00,5,1499.42
74,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,08:00,1,1505.85
74,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,08:00,2,1501.29
74,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,08:00,3,1491.53
74,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,08:00,4,1508.96
74,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,08:00,5,1503.08
75,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,10:00,1,1501.84
75,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,10:00,2,1499.05
75,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,10:00,3,1501.66
75,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,10:00,4,1502.79
75,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,10:00,5,1503.89
76,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,12:00,1,1495.84
76,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,12:00,2,1507.74
76,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,12:00,3,1501.69
76,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,12:00,4,1505.99
76,2026-07-24,1,A (06-14),L2,CIT-L15,1.5,12:00,5,1499.17
77,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,14:00,1,3017.36
77,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,14:00,2,3012.2
77,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,14:00,3,3018.07
77,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,14:00,4,3004.58
77,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,14:00,5,3008.72
78,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,16:00,1,3014.26
78,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,16:00,2,3005.01
78,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,16:00,3,3006.67
78,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,16:00,4,3012.69
78,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,16:00,5,2999.85
79,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,18:00,1,3005.71
79,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,18:00,2,3012.12
79,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,18:00,3,3019.12
79,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,18:00,4,3005.66
79,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,18:00,5,2989.87
80,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,20:00,1,3014.76
80,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,20:00,2,2991.08
80,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,20:00,3,3003.51
80,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,20:00,4,3020.03
80,2026-07-24,1,B (14-22),L2,NEC-D30,3.0,20:00,5,3003.49
81,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,22:00,1,3012.25
81,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,22:00,2,2992.22
81,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,22:00,3,3012.72
81,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,22:00,4,3005.92
81,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,22:00,5,3015.01
82,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,00:00,1,3025.03
82,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,00:00,2,3008.24
82,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,00:00,3,3005.11
82,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,00:00,4,3008.12
82,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,00:00,5,3005.14
83,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,02:00,1,3017.49
83,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,02:00,2,2997.03
83,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,02:00,3,3006.82
83,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,02:00,4,3022.93
83,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,02:00,5,3018.04
84,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,04:00,1,3018.0
84,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,04:00,2,3015.73
84,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,04:00,3,3007.01
84,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,04:00,4,3007.14
84,2026-07-24,1,C (22-06),L2,NEC-D30,3.0,04:00,5,3026.84
85,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,06:00,1,502.77
85,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,06:00,2,503.39
85,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,06:00,3,502.07
85,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,06:00,4,500.4
85,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,06:00,5,504.34
86,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,08:00,1,500.13
86,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,08:00,2,505.23
86,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,08:00,3,504.57
86,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,08:00,4,502.35
86,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,08:00,5,502.26
87,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,10:00,1,503.32
87,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,10:00,2,500.02
87,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,10:00,3,503.97
87,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,10:00,4,501.79
87,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,10:00,5,504.78
88,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,12:00,1,502.28
88,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,12:00,2,504.15
88,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,12:00,3,503.52
88,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,12:00,4,503.66
88,2026-07-27,2,A (06-14),L1,NEC-D05,0.5,12:00,5,502.95
89,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,14:00,1,503.4
89,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,14:00,2,502.61
89,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,14:00,3,499.18
89,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,14:00,4,502.75
89,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,14:00,5,505.9
90,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,16:00,1,504.37
90,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,16:00,2,503.16
90,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,16:00,3,505.35
90,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,16:00,4,502.47
90,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,16:00,5,499.09
91,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,18:00,1,503.11
91,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,18:00,2,505.88
91,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,18:00,3,503.77
91,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,18:00,4,503.81
91,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,18:00,5,500.08
92,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,20:00,1,503.56
92,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,20:00,2,503.12
92,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,20:00,3,506.54
92,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,20:00,4,505.03
92,2026-07-27,2,B (14-22),L1,CIT-L05,0.5,20:00,5,496.48
93,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,06:00,1,501.42
93,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,06:00,2,501.82
93,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,06:00,3,498.48
93,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,06:00,4,501.12
93,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,06:00,5,504.36
94,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,08:00,1,502.13
94,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,08:00,2,501.18
94,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,08:00,3,502.78
94,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,08:00,4,503.92
94,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,08:00,5,507.16
95,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,10:00,1,499.12
95,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,10:00,2,503.29
95,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,10:00,3,502.42
95,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,10:00,4,502.94
95,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,10:00,5,500.84
96,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,12:00,1,500.36
96,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,12:00,2,503.68
96,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,12:00,3,504.94
96,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,12:00,4,502.57
96,2026-07-28,2,A (06-14),L1,FUN-B05,0.5,12:00,5,501.71
97,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,14:00,1,497.87
97,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,14:00,2,503.93
97,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,14:00,3,502.77
97,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,14:00,4,505.02
97,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,14:00,5,503.83
98,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,16:00,1,506.26
98,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,16:00,2,508.34
98,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,16:00,3,503.49
98,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,16:00,4,503.32
98,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,16:00,5,504.14
99,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,18:00,1,500.62
99,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,18:00,2,503.62
99,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,18:00,3,500.15
99,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,18:00,4,503.23
99,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,18:00,5,499.7
100,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,20:00,1,505.65
100,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,20:00,2,503.38
100,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,20:00,3,504.78
100,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,20:00,4,500.5
100,2026-07-28,2,B (14-22),L1,FUN-B05,0.5,20:00,5,504.27
101,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,06:00,1,504.39
101,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,06:00,2,505.74
101,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,06:00,3,499.65
101,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,06:00,4,504.65
101,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,06:00,5,505.11
102,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,08:00,1,502.09
102,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,08:00,2,502.51
102,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,08:00,3,499.43
102,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,08:00,4,501.4
102,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,08:00,5,500.79
103,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,10:00,1,500.99
103,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,10:00,2,500.78
103,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,10:00,3,500.12
103,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,10:00,4,503.95
103,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,10:00,5,503.2
104,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,12:00,1,503.54
104,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,12:00,2,500.75
104,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,12:00,3,503.19
104,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,12:00,4,500.77
104,2026-07-29,2,A (06-14),L1,FUN-B05,0.5,12:00,5,503.19
105,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,14:00,1,503.7
105,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,14:00,2,502.67
105,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,14:00,3,501.62
105,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,14:00,4,503.26
105,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,14:00,5,505.29
106,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,16:00,1,508.09
106,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,16:00,2,502.03
106,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,16:00,3,500.34
106,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,16:00,4,502.66
106,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,16:00,5,502.7
107,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,18:00,1,505.76
107,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,18:00,2,500.11
107,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,18:00,3,501.7
107,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,18:00,4,504.83
107,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,18:00,5,504.82
108,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,20:00,1,505.95
108,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,20:00,2,499.86
108,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,20:00,3,503.09
108,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,20:00,4,502.61
108,2026-07-29,2,B (14-22),L1,CIT-L05,0.5,20:00,5,501.2
109,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,06:00,1,1511.58
109,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,06:00,2,1503.62
109,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,06:00,3,1506.88
109,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,06:00,4,1506.47
109,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,06:00,5,1500.08
110,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,08:00,1,1500.22
110,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,08:00,2,1501.17
110,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,08:00,3,1505.46
110,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,08:00,4,1512.52
110,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,08:00,5,1501.45
111,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,10:00,1,1503.37
111,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,10:00,2,1508.67
111,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,10:00,3,1498.33
111,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,10:00,4,1498.86
111,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,10:00,5,1502.39
112,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,12:00,1,1500.99
112,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,12:00,2,1503.74
112,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,12:00,3,1504.36
112,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,12:00,4,1499.98
112,2026-07-27,2,A (06-14),L2,NEC-D15,1.5,12:00,5,1505.71
113,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,14:00,1,3007.8
113,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,14:00,2,3014.28
113,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,14:00,3,3013.85
113,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,14:00,4,2994.01
113,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,14:00,5,3006.28
114,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,16:00,1,3007.86
114,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,16:00,2,3003.56
114,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,16:00,3,3016.01
114,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,16:00,4,3004.07
114,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,16:00,5,3001.91
115,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,18:00,1,3000.88
115,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,18:00,2,3007.9
115,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,18:00,3,3006.73
115,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,18:00,4,3002.87
115,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,18:00,5,3002.77
116,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,20:00,1,3011.44
116,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,20:00,2,2998.49
116,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,20:00,3,3001.13
116,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,20:00,4,3017.62
116,2026-07-27,2,B (14-22),L2,CIT-L30,3.0,20:00,5,3000.46
117,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,22:00,1,3024.74
117,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,22:00,2,3002.45
117,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,22:00,3,3001.97
117,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,22:00,4,3013.53
117,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,22:00,5,3004.11
118,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,00:00,1,3013.4
118,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,00:00,2,3020.96
118,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,00:00,3,2997.76
118,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,00:00,4,2989.11
118,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,00:00,5,3008.21
119,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,02:00,1,3016.54
119,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,02:00,2,3007.14
119,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,02:00,3,3013.11
119,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,02:00,4,3015.99
119,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,02:00,5,3011.71
120,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,04:00,1,3010.62
120,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,04:00,2,3001.0
120,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,04:00,3,2990.92
120,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,04:00,4,2997.86
120,2026-07-27,2,C (22-06),L2,CIT-L30,3.0,04:00,5,2999.9
121,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,06:00,1,1509.46
121,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,06:00,2,1504.84
121,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,06:00,3,1499.65
121,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,06:00,4,1498.56
121,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,06:00,5,1505.79
122,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,08:00,1,1501.39
122,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,08:00,2,1497.76
122,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,08:00,3,1506.14
122,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,08:00,4,1499.43
122,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,08:00,5,1501.53
123,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,10:00,1,1499.64
123,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,10:00,2,1497.98
123,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,10:00,3,1506.05
123,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,10:00,4,1516.78
123,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,10:00,5,1502.44
124,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,12:00,1,1504.06
124,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,12:00,2,1504.1
124,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,12:00,3,1512.13
124,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,12:00,4,1499.14
124,2026-07-28,2,A (06-14),L2,NEC-D15,1.5,12:00,5,1503.26
125,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,14:00,1,3013.73
125,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,14:00,2,3003.46
125,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,14:00,3,3002.97
125,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,14:00,4,3002.67
125,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,14:00,5,3013.99
126,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,16:00,1,2998.8
126,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,16:00,2,3011.81
126,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,16:00,3,3021.67
126,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,16:00,4,3018.74
126,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,16:00,5,2995.76
127,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,18:00,1,2994.53
127,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,18:00,2,2999.44
127,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,18:00,3,3016.95
127,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,18:00,4,2996.66
127,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,18:00,5,3017.82
128,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,20:00,1,3014.26
128,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,20:00,2,3004.01
128,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,20:00,3,3017.0
128,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,20:00,4,3025.12
128,2026-07-28,2,B (14-22),L2,CIT-L30,3.0,20:00,5,3021.5
129,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,22:00,1,1507.29
129,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,22:00,2,1512.7
129,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,22:00,3,1515.75
129,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,22:00,4,1516.47
129,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,22:00,5,1516.55
130,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,00:00,1,1504.04
130,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,00:00,2,1506.81
130,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,00:00,3,1506.02
130,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,00:00,4,1503.09
130,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,00:00,5,1513.82
131,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,02:00,1,1498.71
131,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,02:00,2,1508.47
131,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,02:00,3,1506.64
131,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,02:00,4,1496.34
131,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,02:00,5,1508.65
132,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,04:00,1,1506.96
132,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,04:00,2,1503.15
132,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,04:00,3,1500.62
132,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,04:00,4,1512.96
132,2026-07-28,2,C (22-06),L2,NEC-D15,1.5,04:00,5,1505.4
133,2026-07-29,2,A (06-14),L2,CIT-L15,1.5,06:00,1,1501.21
133,2026-07-29,2,A (06-14),L2,CIT-L15,1.5,06:00,2,1502.01
133,2026-07-29,2,A (06-14),L2,CIT-L15,1.5,06:00,3,1502.9
133,2026-07-29,2,A (06-14),L2,CIT-L15,1.5,06:00,4,1504.46
133,2026-07-29,2,A (06-14),L2,CIT-L15,1.5,06:00,5,1498.59
134,2026-07-29,2,A (06-14),L2,CIT-L15,1.5,08:00,1,1501.59
134,2026-07-29,2,A (06-14),L2,CIT-L15,1.5,08:00,2,1505.94
134,2026-07-29,2,A (06-14),L2,CIT-L15,1.5,08:00,3,1495.85
134,2026-07-29,2,A (06-14),L2,CIT-L15,1.5,08:00,4,1502.01
