t,semana,iso_anio,iso_semana,sku,familia,formato_g,canal,pedidos_cajas,despachos_cajas,precio_clp_caja,promo,fiestas_patrias,semana_santa,planta_cerrada
157,2026-03-02,2026,10,POR-3000,POR,3000,FoodService,65.0,65.0,68519.0,0,0,0,0
158,2026-03-09,2026,11,POR-3000,POR,3000,FoodService,225.0,178.0,68564.0,0,0,0,0
159,2026-03-16,2026,12,POR-3000,POR,3000,FoodService,65.0,65.0,68609.0,0,0,0,0
160,2026-03-23,2026,13,POR-3000,POR,3000,FoodService,245.0,178.0,68655.0,0,0,0,0
161,2026-03-30,2026,14,POR-3000,POR,3000,FoodService,0.0,0.0,68700.0,0,0,1,0
162,2026-04-06,2026,15,POR-3000,POR,3000,FoodService,75.0,75.0,68746.0,0,0,0,0
163,2026-04-13,2026,16,POR-3000,POR,3000,FoodService,80.0,80.0,68791.0,0,0,0,0
164,2026-04-20,2026,17,POR-3000,POR,3000,FoodService,405.0,179.0,68837.0,0,0,0,0
165,2026-04-27,2026,18,POR-3000,POR,3000,FoodService,0.0,0.0,68882.0,0,0,0,0
166,2026-05-04,2026,19,POR-3000,POR,3000,FoodService,300.0,179.0,68928.0,0,0,0,0
167,2026-05-11,2026,20,POR-3000,POR,3000,FoodService,0.0,0.0,68974.0,0,0,0,0
168,2026-05-18,2026,21,POR-3000,POR,3000,FoodService,0.0,0.0,69019.0,0,0,0,0
169,2026-05-25,2026,22,POR-3000,POR,3000,FoodService,110.0,110.0,69065.0,0,0,0,0
170,2026-06-01,2026,23,POR-3000,POR,3000,FoodService,120.0,120.0,69111.0,0,0,0,0
171,2026-06-08,2026,24,POR-3000,POR,3000,FoodService,125.0,125.0,69156.0,0,0,0,0
172,2026-06-15,2026,25,POR-3000,POR,3000,FoodService,0.0,0.0,69202.0,0,0,0,0
173,2026-06-22,2026,26,POR-3000,POR,3000,FoodService,130.0,130.0,69248.0,0,0,0,0
174,2026-06-29,2026,27,POR-3000,POR,3000,FoodService,435.0,179.0,69294.0,0,0,0,0
175,2026-07-06,2026,28,POR-3000,POR,3000,FoodService,0.0,0.0,69340.0,0,0,0,0
176,2026-07-13,2026,29,POR-3000,POR,3000,FoodService,140.0,140.0,69385.0,0,0,0,0
177,2026-07-20,2026,30,POR-3000,POR,3000,FoodService,0.0,0.0,69431.0,0,0,0,0
178,2026-07-27,2026,31,POR-3000,POR,3000,FoodService,120.0,120.0,69477.0,0,0,0,0
179,2026-08-03,2026,32,POR-3000,POR,3000,FoodService,395.0,179.0,69523.0,0,0,0,0
180,2026-08-10,2026,33,POR-3000,POR,3000,FoodService,0.0,0.0,69569.0,0,0,0,0
181,2026-08-17,2026,34,POR-3000,POR,3000,FoodService,0.0,0.0,69615.0,0,0,0,0
182,2026-08-24,2026,35,POR-3000,POR,3000,FoodService,115.0,115.0,69661.0,0,0,0,0
